1.0003595638555520e+00,9.5223024543997170e-01,8.1077214860541169e-01,5.8077948053968653e-01,3.1566274851710535e-01,5.8944911619996281e-03,-3.1734641671862057e-01,-5.8499142717067165e-01,-8.0166172681269021e-01,-9.5066634761572344e-01,-1.0006189007177178e+00,-9.4852929549751386e-01,-8.0273571611596617e-01,-5.9166599082484594e-01,-3.0702441103012884e-01,6.6213661471657796e-03,3.0429314087798126e-01,5.9199254598329643e-01,8.0919719283482106e-01,9.5338294447081484e-01,1.0016187994264545e+00,9.4656225090037127e-01,8.0676383835738774e-01,5.9256068487719638e-01,3.1193099942536634e-01,-1.4680775099110833e-03,-3.1047842393490105e-01,-5.8815449527866615e-01,-8.1168689832603946e-01,-9.5612418908253960e-01,-9.9606539860961163e-01,-9.4588989092852416e-01,-8.0970681428228086e-01,-5.8647452725442417e-01,-2.9703315866206015e-01,1.3321578958685678e-02,3.0035769975519150e-01,5.7449428714448880e-01,8.1104869047108330e-01,9.4935295836091715e-01,9.9848299337214386e-01,9.4793390077618445e-01,8.1671907150453904e-01,5.9366696661697882e-01,3.0978887029640695e-01,1.5920799819374491e-04,-3.1102815278803991e-01,-5.8624403823389515e-01,-8.0118545952762121e-01,-9.6157244222105065e-01,-1.0032232481579126e+00,-9.5251588084407268e-01,-8.0880863831984040e-01,-5.7965710656179359e-01,-3.0471657294063464e-01,-9.2563628379758024e-04,3.1306717442681348e-01,5.8454264639552367e-01,8.0558675672011193e-01,9.4881172415823434e-01,1.0020754867123545e+00,9.5094000796053135e-01,8.1383064963940543e-01,5.9247598361027021e-01,3.0681441900094558e-01,-2.5291249031146375e-03,-3.1300295748256773e-01,-5.8252582079101733e-01,-8.0413175697891115e-01,-9.4553275907576262e-01,-1.0021750262457958e+00,-9.4909854872123323e-01,-8.0340752152997430e-01,-5.8084166879293542e-01,-3.0690266772109093e-01,-2.5950001653618502e-03,3.0786989038335100e-01,5.9050382475621044e-01,8.0882532113083005e-01,9.4978949286990766e-01,1.0022791139829401e+00,9.5395565706729912e-01,8.1504554571407017e-01,5.8754513119328344e-01,3.0335891944938248e-01,-8.7173053017356784e-04,-3.0588737467920246e-01,-5.7873037680992812e-01,-8.0323754869159114e-01,-9.5166696881809276e-01,-1.0011753939166730e+00
9.9716439518270195e-01,9.5257371565085991e-01,7.9520534908926166e-01,5.7570487274875148e-01,3.1471452400768130e-01,-1.1553091738191806e-03,-3.1582869000937275e-01,-5.8572223339943530e-01,-8.0144697991495684e-01,-9.6258466681242716e-01,-1.0070100921508676e+00,-9.4792507188977293e-01,-8.0660512622248792e-01,-5.9384938260646902e-01,-3.1367190728214556e-01,-4.5432703416488146e-03,2.9689944789663852e-01,5.8696980954237221e-01,8.0451484172394472e-01,9.5171171440324553e-01,9.9419506604958130e-01,9.4912334719905511e-01,8.0360775681320751e-01,5.8938527712962441e-01,3.0455874881967204e-01,4.0239572117005396e-04,-3.0022497919402236e-01,-5.8724580370249391e-01,-8.0866814073775584e-01,-9.5686962427822797e-01,-9.9841793251972555e-01,-9.4658805212994812e-01,-8.0196149615932821e-01,-5.8389143556836764e-01,-3.1028492569044747e-01,3.3971832978061636e-03,3.0825603455855016e-01,5.8771448810653615e-01,8.1017410123431743e-01,9.4615658201430519e-01,9.9727314466900585e-01,9.4656619202396719e-01,7.9992032713041250e-01,5.8664032318508519e-01,3.0123527599543271e-01,7.0873556853879808e-03,-3.0781741733775275e-01,-5.8715696212807422e-01,-8.1295571793024735e-01,-9.6125293588110117e-01,-1.0087087744470806e+00,-9.5982806312929292e-01,-8.1156091047509948e-01,-5.8361669479732514e-01,-3.0506078002311710e-01,1.2281258152120205e-02,3.1053961246570844e-01,5.8085060475193551e-01,8.0125461020602762e-01,9.4581519974215322e-01,9.9924666979618648e-01,9.4628295928154726e-01,8.0479759294052422e-01,5.8310089865473747e-01,3.1602666708285077e-01,-4.3547651270446641e-04,-3.0627779395763011e-01,-5.8144886217217406e-01,-8.1248275017709004e-01,-9.4755376106790468e-01,-9.9755467169281431e-01,-9.5192593161777006e-01,-8.0541860236861262e-01,-5.8447117814214100e-01,-3.1064664070082837e-01,-4.9218865256070270e-04,3.1090447243534569e-01,5.8627827945090738e-01,8.0810998484200292e-01,9.5211369636774479e-01,9.9659703401872080e-01,9.4258988035586244e-01,8.0967614078543815e-01,5.8682666528417293e-01,3.0863038465192194e-01,1.9148658814543962e-04,-3.1091782000460672e-01,-5.9336779668511153e-01,-8.1128550244453002e-01,-9.4787205433037836e-01,-1.0067628310239696e+00
1.0028870763254880e+00,9.5390892536619298e-01,8.0598284345004945e-01,5.8705071014437538e-01,3.1872387119462614e-01,2.4949378984509213e-03,-3.0689018382175071e-01,-5.9666598351455524e-01,-8.0679691207998450e-01,-9.5016667860901172e-01,-1.0032014096572104e+00,-9.5722505407325231e-01,-8.0381546922535363e-01,-5.8517062846453005e-01,-3.1258230343850157e-01,9.7413645887585757e-04,3.1020602015756371e-01,5.8642885512819865e-01,8.0801794096965085e-01,9.4929841784553437e-01,1.0007656754802137e+00,9.5494976216775451e-01,8.0180558492481091e-01,5.8365190285126478e-01,3.0162472880599872e-01,-1.1652267316142142e-03,-3.0587035208924146e-01,-5.9133746379352659e-01,-8.1217741660685150e-01,-9.5596989099111818e-01,-1.0100840135702305e+00,-9.5558830863075017e-01,-8.0523843399691852e-01,-5.6635029829797656e-01,-2.9053073484395525e-01,5.3663143107207318e-03,3.1604456564204797e-01,5.8746108918940065e-01,8.0361390546293521e-01,9.5171615711691882e-01,1.0080974146216977e+00,9.5337607524398171e-01,8.0660431379064768e-01,5.9117487352437836e-01,3.0436577373066204e-01,1.3775034435245625e-03,-3.1087772355144155e-01,-5.9147057065956754e-01,-8.1382498494824773e-01,-9.5074889390630091e-01,-9.9599689908846611e-01,-9.4296346623927485e-01,-7.9685011662702909e-01,-5.8816228737784626e-01,-3.0825100214271911e-01,1.7299797792116219e-02,3.1330792200029789e-01,5.8976358538219442e-01,8.1143021026540119e-01,9.4660005626022103e-01,9.9781017496659452e-01,9.5160382402330157e-01,8.0568586262266051e-01,5.8688454031273596e-01,3.1327785581128348e-01,-7.4006064492976847e-03,-3.1476904184137899e-01,-5.8278881362002066e-01,-8.0697020844051004e-01,-9.5252886483977295e-01,-1.0022298829898726e+00,-9.5971871050379032e-01,-8.1151837476425093e-01,-5.9677464016906923e-01,-3.1803597216655166e-01,-1.0787584736305907e-04,3.1686279022209618e-01,5.8897732923235802e-01,8.0660227460789136e-01,9.4836663636090013e-01,9.9720536595375275e-01,9.4664906599521148e-01,8.1500509311977631e-01,5.8643808592652691e-01,3.0873177993203010e-01,-1.5330226827893259e-03,-3.0767220370576298e-01,-5.9078040029930601e-01,-8.1057693846823564e-01,-9.4947342791581046e-01,-1.0067977279887070e+00
1.0017414370009532e+00,9.5303827226824511e-01,8.0484173305839546e-01,5.8130776445555321e-01,3.1335830602125281e-01,-9.7832309310918308e-03,-3.1030194512468234e-01,-5.9134601899205441e-01,-8.0198172937293910e-01,-9.5131965601186064e-01,-1.0010372269277423e+00,-9.5664788083393137e-01,-7.9402095723080068e-01,-5.8243722493737327e-01,-3.1157020852522471e-01,1.8591842920982749e-02,3.1334820040710387e-01,5.9377987646313035e-01,8.1198303897651669e-01,9.4792401294095230e-01,9.9063955905294543e-01,9.5170656358513983e-01,8.0464309893897457e-01,5.8436908343828853e-01,3.0390252220045416e-01,-1.1825126568201650e-03,-3.0837088206313096e-01,-5.8768437028567322e-01,-8.0936732970733838e-01,-9.4648070148554886e-01,-1.0058064248930567e+00,-9.4979712713923703e-01,-7.8756602185446101e-01,-5.6289999131867452e-01,-2.8041206001207108e-01,1.4545281610643102e-02,3.1776123637286047e-01,5.8157612016900673e-01,8.0566773226008492e-01,9.5507332492216734e-01,1.0178129884277978e+00,9.5896700615223107e-01,8.0739824015846628e-01,5.9101099595988560e-01,3.0490986877231385e-01,5.4603835077673309e-03,-3.0960042516058955e-01,-5.8770066049246183e-01,-8.2066820730075940e-01,-9.4939781631957676e-01,-9.9861926056394879e-01,-9.4319952524987194e-01,-7.9861912711663718e-01,-5.8600790319443363e-01,-3.1103306547679410e-01,4.2556645151594335e-03,3.1150096400096861e-01,5.8652041127124810e-01,8.1218440320617258e-01,9.5373642865101271e-01,9.9566367093294461e-01,9.4534041557309456e-01,8.0362332752983412e-01,5.8665602428278796e-01,3.1833855889440210e-01,-3.7199929945159103e-03,-3.1808395965332048e-01,-5.8573859374933068e-01,-7.9968692535542552e-01,-9.5055128912951570e-01,-9.9404725004384042e-01,-9.4252555368514923e-01,-8.0138806769362769e-01,-5.9020961640557434e-01,-3.1124521844593556e-01,7.4927403201104480e-03,3.0689262951548674e-01,5.8973041837099316e-01,8.0875345766276907e-01,9.5430037833808345e-01,9.9939168252626331e-01,9.5046269816831941e-01,8.1337713291606506e-01,5.8477283874059616e-01,3.0385708350693630e-01,-7.7089055062811648e-03,-3.1161063998797178e-01,-5.8904577138621828e-01,-8.1860900552606874e-01,-9.5467314679886872e-01,-1.0033421795097783e+00
9.9932465674045678e-01,9.5201811155996430e-01,8.0930532905863606e-01,5.8904006526024044e-01,3.1273021649317301e-01,-4.5110008120087238e-04,-3.1101861990498941e-01,-5.8854827240136254e-01,-8.0494356549044710e-01,-9.4987377131525919e-01,-9.9225136294537553e-01,-9.5078659328161563e-01,-8.1415583311094264e-01,-5.9001832464254000e-01,-3.1644589276180152e-01,8.0214415259121999e-03,3.1095633279493695e-01,5.9301185623133601e-01,8.1331704849114816e-01,9.4808299409239727e-01,9.9655477081597865e-01,9.5220154449598071e-01,8.1192582218247455e-01,5.8705821215551068e-01,3.1104120786086098e-01,1.7044723141531434e-03,-3.0856717984562565e-01,-5.8526604275982308e-01,-8.0527651589376359e-01,-9.4784866563128733e-01,-1.0002948152703603e+00,-9.4978856828695646e-01,-8.1484696492623554e-01,-6.0012301466373408e-01,-3.1246649188776321e-01,-3.3943027066429552e-03,3.0551682675729996e-01,5.9431635523423099e-01,8.1617774725560976e-01,9.5447636471958874e-01,1.0093422161475720e+00,9.5574788309173442e-01,8.0874778490917798e-01,5.8676331789417702e-01,3.0825198793140818e-01,5.6968498057917809e-03,-3.0708546391671332e-01,-5.8374752798798679e-01,-8.1432646732082425e-01,-9.5074403937639052e-01,-1.0068743389707209e+00,-9.4731589146433448e-01,-8.0665918416617910e-01,-5.8855397793481823e-01,-3.0850958385925564e-01,3.1219341838575132e-03,3.1247022911995831e-01,5.8603687548299377e-01,7.9881236908665576e-01,9.5148348590669152e-01,9.9388519928491914e-01,9.4342628130135808e-01,8.0994593107952306e-01,5.8928619852714048e-01,3.0896921605709976e-01,4.4808328174464644e-03,-3.1077254966959961e-01,-5.9172373446878801e-01,-8.0295999359788484e-01,-9.5482340851855640e-01,-1.0038714375315174e+00,-9.4748403577701401e-01,-8.1126289127342766e-01,-5.9105056816281676e-01,-3.1668540298239506e-01,-7.0170979908006385e-04,3.0937359228615841e-01,5.8427484563317433e-01,8.1158628721694470e-01,9.5402840007034917e-01,1.0046270075044770e+00,9.5332128495893842e-01,8.1003391459892382e-01,5.8144675493958953e-01,3.0983212063724441e-01,9.5434457863518805e-03,-3.1331382268555469e-01,-5.8727668912723952e-01,-8.1263638192141430e-01,-9.4393620542981249e-01,-9.9701829906946793e-01
9.9614383809984408e-01,9.3455663819475709e-01,8.0787085985971208e-01,5.9171441079855691e-01,3.1451110768124246e-01,-2.0163359337669186e-03,-3.0999846820099813e-01,-5.9040973657758788e-01,-8.0557082071953245e-01,-9.4996211677512277e-01,-9.9239622496912294e-01,-9.5213123044354131e-01,-8.1660288392688862e-01,-5.8031093514687837e-01,-2.8580955779479400e-01,2.1111378269567424e-02,3.0770401428015931e-01,5.9948969549881526e-01,8.1494033825669510e-01,9.5085019540190485e-01,1.0023459667562298e+00,9.6010523335760345e-01,8.1186054013150610e-01,5.8515577290899390e-01,3.0834778763892640e-01,-5.0377129612524775e-03,-3.1335633081139885e-01,-5.8999583641230369e-01,-8.1048123712961995e-01,-9.5388479530977088e-01,-1.0081172462525412e+00,-9.4892412314130992e-01,-8.0847673072071413e-01,-5.9067110763438524e-01,-3.0811915460104272e-01,-5.7855079521024278e-03,3.1083605328487574e-01,5.9212771090222349e-01,8.1898473384683756e-01,9.5426025855502672e-01,9.9761286393003179e-01,9.4956986763760887e-01,8.0618626975008434e-01,5.8717913909856467e-01,3.0755350642217866e-01,2.9284007477615166e-03,-3.1410327265249960e-01,-5.9388427373913799e-01,-8.0634227439768635e-01,-9.4228726518432193e-01,-1.0051195338086414e+00,-9.5483173346963313e-01,-8.0491056583602905e-01,-5.7915094502386544e-01,-3.0249120915210936e-01,-2.3644635482433741e-03,3.1071824147212512e-01,5.8191757247065279e-01,7.9948635680025315e-01,9.4940664616367199e-01,1.0058630572007625e+00,9.5144045929054966e-01,8.1421901076539083e-01,5.8344382708500830e-01,2.9984477595642378e-01,2.6574167316846427e-03,-2.9143490850485559e-01,-5.8533125841616795e-01,-7.9523611442810027e-01,-9.4986254284537308e-01,-1.0040191108935439e+00,-9.5677908212975982e-01,-8.1826703093046260e-01,-5.9681273447487138e-01,-3.1962474294363258e-01,-7.6738759625220301e-03,3.0294509307468565e-01,5.8218757076343497e-01,8.0953627643568038e-01,9.4865174609769254e-01,9.9898293860582066e-01,9.4422958074851771e-01,7.9895735821864933e-01,5.8470222416088247e-01,3.1338290496582344e-01,-5.1193656597775701e-03,-3.1742132458278494e-01,-5.9300759176242024e-01,-8.0954560788610874e-01,-9.4292910380769512e-01,-9.9759497934375452e-01
1.0011226317604229e+00,9.6210713060059727e-01,8.1017055429995088e-01,5.8664556302572224e-01,3.1024745774441492e-01,-6.7872658740578242e-03,-3.1118678201069977e-01,-5.9365836900067204e-01,-8.0591993966104447e-01,-9.4257426748621398e-01,-9.9369982939801038e-01,-9.4401232923617517e-01,-8.1345359267742701e-01,-5.9050336070509901e-01,-3.0327056004699021e-01,1.3067794777822507e-02,2.9358419421108889e-01,5.6700681712146861e-01,8.0770738415374210e-01,9.5077594098986717e-01,1.0082759146299227e+00,9.5606020140728110e-01,8.0194270066946449e-01,5.8160783933064952e-01,3.0516452299845198e-01,-2.5073286079646223e-03,-3.0956307871767413e-01,-5.9077358666257851e-01,-8.1180767774463569e-01,-9.5024456724930528e-01,-1.0098462049333927e+00,-9.5375588480491746e-01,-8.0408008346307824e-01,-5.8955999906218337e-01,-3.1008742204581924e-01,-4.9090116661057075e-03,3.1064939241903022e-01,5.8503787568791976e-01,8.0648392726288276e-01,9.5497424560111299e-01,1.0032975196750795e+00,9.4430490294347147e-01,8.1406967239568095e-01,5.8878824877738234e-01,3.0481402908617100e-01,-1.9109011673226039e-03,-3.0805282898024022e-01,-5.9046729115728502e-01,-8.0948791787371077e-01,-9.3780160362159071e-01,-9.9786981933908059e-01,-9.5131929932692871e-01,-8.1024215499653529e-01,-5.8612547690783334e-01,-3.0276421504645412e-01,4.0956161822353612e-03,3.1296648072363747e-01,5.8366477563139929e-01,8.0733690127830626e-01,9.5591166249547110e-01,1.0025925638732589e+00,9.5106235817288631e-01,8.1441138294006665e-01,5.8786333789726319e-01,3.0691179198338725e-01,-1.7164475838057182e-03,-3.0787526808793730e-01,-5.9070304844022592e-01,-7.9927565026085567e-01,-9.5480327138614529e-01,-1.0036640898609748e+00,-9.5148226094470556e-01,-7.9992503712113527e-01,-5.7289513710694828e-01,-3.1123901325449288e-01,-1.5864654845301859e-03,3.1364937850960095e-01,5.8179136216462479e-01,8.0324171018459867e-01,9.4685859147956231e-01,9.9830121875151967e-01,9.5473543759499813e-01,8.0528140663881975e-01,5.8917054191242024e-01,3.1844680825722849e-01,1.8926584625292096e-03,-3.0977375348399244e-01,-5.8052549149556354e-01,-8.1144593149694177e-01,-9.5000168576041599e-01,-1.0030084331370956e+00
1.0053794599079169e+00,9.5005473822322994e-01,8.1353374835352510e-01,5.9946318993575121e-01,3.1629185107747232e-01,8.9364814398521506e-04,-3.0118612059608857e-01,-5.8732136479219277e-01,-8.0735363550876349e-01,-9.4790751890516778e-01,-1.0023438676306347e+00,-9.4701264558076959e-01,-8.1065446224877213e-01,-5.9932806702966090e-01,-3.1661918120862598e-01,-2.0816744868691096e-03,3.0467767293675391e-01,5.7870976348768743e-01,8.0172880238053656e-01,9.5464049833496156e-01,1.0037585428672096e+00,9.4608393813600200e-01,8.1063321298287194e-01,5.9031560996514409e-01,3.0726398134856325e-01,-1.9896461093887050e-03,-3.0838746523923699e-01,-5.9410384448543030e-01,-8.0883962123344522e-01,-9.4458229316143516e-01,-1.0007215003104455e+00,-9.5071957101859028e-01,-8.0521443498882461e-01,-5.8465933212358456e-01,-2.9856270563667520e-01,1.0807667818563217e-02,3.0199544752537816e-01,5.9243586987081542e-01,8.1445507347257762e-01,9.5640770403164121e-01,1.0026036714267166e+00,9.4468845402460200e-01,8.0765864998755044e-01,5.8648046394040165e-01,3.0647851348134053e-01,-1.3626433088014322e-02,-3.0906923308279155e-01,-5.9329570790647124e-01,-8.1783865824106949e-01,-9.5292968676331979e-01,-1.0005222351015703e+00,-9.4987632309871617e-01,-8.1287589261967741e-01,-5.9146442494514495e-01,-3.1358917999638064e-01,2.9656666828182870e-04,3.0955741653095059e-01,5.8629944122907407e-01,8.1317706670801848e-01,9.4944893641359762e-01,9.9626303729939747e-01,9.5664895409185580e-01,8.0574753835183555e-01,5.7734012965934955e-01,3.0666575777209487e-01,-9.3108263025250410e-03,-3.0794649546315961e-01,-5.9056967967460627e-01,-8.0650875419747592e-01,-9.5617686792778711e-01,-1.0063851102419834e+00,-9.4840864862392182e-01,-8.0327964143534081e-01,-5.8580479943217079e-01,-3.1637303114593623e-01,-1.4965859052060893e-03,3.1220778720422460e-01,5.8645211553198773e-01,8.0649688631309957e-01,9.4317420544760466e-01,9.9189278675920789e-01,9.5602554638913906e-01,8.1436524523436504e-01,5.8194860402719040e-01,3.1802952290477265e-01,5.1376938001900119e-03,-3.0966403087136218e-01,-5.8263409941518951e-01,-8.0435939793333000e-01,-9.5652045325270452e-01,-1.0024718539861905e+00
9.9675639939711991e-01,9.4928952314700255e-01,8.1051909193271643e-01,5.9250183627707298e-01,3.1006418502162109e-01,1.2905790997416043e-03,-3.0500861209241409e-01,-5.9068357622048506e-01,-8.0193845844227540e-01,-9.4726659638875543e-01,-9.9750332726443525e-01,-9.5332430593065165e-01,-8.1039963475748678e-01,-5.8877284648901140e-01,-3.1284881334510961e-01,1.3044960947854225e-02,3.1334107857262777e-01,5.9296125156361368e-01,8.0859905600237492e-01,9.4007589317113738e-01,9.9371621870077620e-01,9.4464446295525495e-01,8.1392105651193936e-01,5.9266431409960274e-01,3.0048488486587954e-01,-7.2949396518032688e-03,-3.0812314284554754e-01,-5.8380034276043768e-01,-8.0116590263442122e-01,-9.4561309645846658e-01,-1.0075755176753187e+00,-9.6383816738714700e-01,-8.1075004479348767e-01,-5.9197952350015692e-01,-3.0342888809695678e-01,1.9744110337812613e-03,2.8220624593078086e-01,5.7236003202616970e-01,8.0771712381052063e-01,9.4740085090229753e-01,1.0018028349859143e+00,9.4808997168233955e-01,8.1186959392773139e-01,5.9025336660529315e-01,3.1307486660550710e-01,-3.0932725195986751e-03,-3.1538573373085638e-01,-5.8479481548874568e-01,-8.1069699859435052e-01,-9.5414077681607601e-01,-1.0016909687962161e+00,-9.5110223660812876e-01,-8.0724122781893071e-01,-5.9002603958953048e-01,-3.1211209788082844e-01,-5.1685038212216485e-03,3.0822982746512423e-01,5.8217838545643608e-01,8.0749031962361706e-01,9.4593437946739500e-01,9.9746153985008312e-01,9.5862023753041037e-01,8.0519320003555184e-01,5.8586019729058092e-01,3.1110199639445829e-01,-1.7002338929559603e-03,-3.0887865522478164e-01,-5.9109804503585794e-01,-8.0543564416413049e-01,-9.5354089394762431e-01,-9.9593617896587294e-01,-9.4921977536656554e-01,-8.0993624978728085e-01,-5.8834884016913114e-01,-3.0712092152067000e-01,-7.9159896420870910e-04,3.0285560231060632e-01,5.8934024214772884e-01,8.2872543881141292e-01,9.5798575877415570e-01,9.9442597707499114e-01,9.6317627377889758e-01,8.1360905042449438e-01,5.9017399512035984e-01,3.1768893434525780e-01,1.9077352263670408e-03,-3.1670209412448858e-01,-5.8955573982931486e-01,-8.0950357107740845e-01,-9.4749105154461188e-01,-9.9248110699902659e-01
9.9523015736728937e-01,9.5205324485393339e-01,8.1679509943167627e-01,5.9407590101810215e-01,3.0227519958466936e-01,4.7317063313041816e-03,-3.0587743970363251e-01,-5.9236192899701390e-01,-8.0433051536547584e-01,-9.4249092016418501e-01,-9.9723883983012640e-01,-9.4561957975214905e-01,-8.1184516013463548e-01,-5.8520791988019183e-01,-3.0186782801041268e-01,6.6661732709730227e-03,3.0334638282400284e-01,5.8541341837582839e-01,8.1063988331982761e-01,9.4558314607129679e-01,9.9652844756042358e-01,9.4387310293086235e-01,8.0338580000116089e-01,5.8764525221072716e-01,3.0513484779014388e-01,2.0065596834151437e-03,-3.0846528710016208e-01,-5.8625296598729104e-01,-8.1102156355203603e-01,-9.5062817502963282e-01,-1.0033455690780793e+00,-9.5489905540791820e-01,-8.0087887806750147e-01,-5.9294420103714007e-01,-3.0869098869031858e-01,-6.1943560022468169e-04,2.9819778692083193e-01,5.7024445296388770e-01,8.0561164555888098e-01,9.4759261651890336e-01,1.0006671309083275e+00,9.5542049824019737e-01,8.0976813099891154e-01,5.9364171953284250e-01,3.1543779167820357e-01,-4.7665411613082168e-03,-3.1294029146774677e-01,-5.8368236748560598e-01,-7.9881639615325495e-01,-9.5611340550459611e-01,-1.0070406175903475e+00,-9.4758761559273930e-01,-8.0441313924238966e-01,-5.8082368597233824e-01,-3.0917498673892940e-01,-1.4067786923230498e-03,3.1163841464435360e-01,5.8618496353797100e-01,8.1418841216376703e-01,9.5171804868877818e-01,1.0007867489439175e+00,9.5553010287734486e-01,8.0720862270899973e-01,5.8352721426257514e-01,3.0909873397663312e-01,7.1102854311077754e-04,-3.0765250957582291e-01,-5.9363137456947568e-01,-8.2019646160296178e-01,-9.5718841867805204e-01,-1.0050296533185854e+00,-9.4661800835077625e-01,-8.0754269091627706e-01,-5.7276943650209311e-01,-2.9945983235760987e-01,-1.1215024157922771e-02,2.9879268450868934e-01,5.8511727412769343e-01,8.0622261152871411e-01,9.5271864841342291e-01,9.9779623685781593e-01,9.4837205020492321e-01,8.0736634662313222e-01,5.8451032507099410e-01,3.0792373278280993e-01,1.7596685993130166e-03,-3.1948568314731984e-01,-5.9946135700955316e-01,-8.0992553757473029e-01,-9.5432315907708021e-01,-9.9926218185118243e-01
